Segment,PropReg,PropWeek,PropBase,Distance,Winner,Margin
91-SAV-JAX,"(0.2032520325203252, 'Weekday')","(0.21138211382113822, 'Regular')","(0.42276422764227645, 'Baseline')",1,Baseline,0.21138211382113822
91-SAV-WPB,"(0.08333333333333333, 'Regular')","(0.10833333333333334, 'Baseline')","(0.16666666666666666, 'Weekday')",13,Weekday,0.05833333333333332
91-SAV-WTH,"(0.09166666666666666, 'Baseline')","(0.10833333333333334, 'Weekday')","(0.20833333333333334, 'Regular')",10,Regular,0.1
91-SBG-HOL,"(0.03418803418803419, 'Baseline')","(0.17094017094017094, 'Weekday')","(0.2564102564102564, 'Regular')",6,Regular,0.08547008547008544
91-SBG-MIA,"(0.025210084033613446, 'Baseline')","(0.17647058823529413, 'Weekday')","(0.25210084033613445, 'Regular')",7,Regular,0.07563025210084032
91-SBG-OKE,"(0.5169491525423728, 'Regular')","(0.5677966101694916, 'Weekday')","(0.6694915254237288, 'Baseline')",1,Baseline,0.10169491525423724
91-SBG-WPB,"(0.01680672268907563, 'Baseline')","(0.25210084033613445, 'Weekday')","(0.33613445378151263, 'Regular')",2,Regular,0.08403361344537819
91-SOP-DLD,"(0.14166666666666666, 'Regular')","(0.18333333333333332, 'Weekday')","(0.31666666666666665, 'Baseline')",8,Baseline,0.13333333333333333
91-SOP-DNK,"(0.33064516129032256, 'Weekday')","(0.3548387096774194, 'Regular')","(0.4596774193548387, 'Baseline')",4,Baseline,0.10483870967741932
91-SOP-KIS,"(0.08333333333333333, 'Regular')","(0.175, 'Weekday')","(0.38333333333333336, 'Baseline')",11,Baseline,0.20833333333333337
91-SOP-LAK,"(0.11666666666666667, 'Weekday')","(0.125, 'Regular')","(0.30833333333333335, 'Baseline')",12,Baseline,0.18333333333333335
91-SOP-LKL,"(0.06666666666666667, 'Weekday')","(0.08333333333333333, 'Regular')","(0.19166666666666668, 'Baseline')",14,Baseline,0.10833333333333335
91-SOP-SBG,"(0.09243697478991597, 'Regular')","(0.11764705882352941, 'Weekday')","(0.18487394957983194, 'Baseline')",16,Baseline,0.06722689075630253
91-SOP-TPA,"(0.1, 'Weekday')","(0.14166666666666666, 'Regular')","(0.19166666666666668, 'Baseline')",13,Baseline,0.05000000000000002
91-SOP-WPK,"(0.15, 'Regular')","(0.15, 'Weekday')","(0.325, 'Baseline')",9,Baseline,0.17500000000000002
91-SOP-WTH,"(0.058333333333333334, 'Regular')","(0.058333333333333334, 'Weekday')","(0.16666666666666666, 'Baseline')",15,Baseline,0.10833333333333332
91-TPA-DFB,"(0.12605042016806722, 'Baseline')","(0.18487394957983194, 'Weekday')","(0.23529411764705882, 'Regular')",7,Regular,0.05042016806722688
91-TPA-MIA,"(0.058333333333333334, 'Baseline')","(0.1, 'Weekday')","(0.18333333333333332, 'Regular')",10,Regular,0.08333333333333331
91-TPA-WPB,"(0.08333333333333333, 'Baseline')","(0.20833333333333334, 'Weekday')","(0.25833333333333336, 'Regular')",5,Regular,0.05000000000000002
91-TRE-ALX,"(0.27419354838709675, 'Regular')","(0.2903225806451613, 'Weekday')","(0.5967741935483871, 'Baseline')",5,Baseline,0.3064516129032258
91-TRE-CAM,"(0.10483870967741936, 'Regular')","(0.16129032258064516, 'Weekday')","(0.3387096774193548, 'Baseline')",13,Baseline,0.17741935483870966
91-TRE-CLB,"(0.07258064516129033, 'Regular')","(0.0967741935483871, 'Weekday')","(0.41935483870967744, 'Baseline')",14,Baseline,0.32258064516129037
91-TRE-CYN,"(0.08064516129032258, 'Regular')","(0.0967741935483871, 'Weekday')","(0.5161290322580645, 'Baseline')",10,Baseline,0.4193548387096774
91-TRE-DLD,"(0.058333333333333334, 'Weekday')","(0.08333333333333333, 'Regular')","(0.2833333333333333, 'Baseline')",19,Baseline,0.2
91-TRE-DNK,"(0.04032258064516129, 'Regular')","(0.0967741935483871, 'Weekday')","(0.3467741935483871, 'Baseline')",15,Baseline,0.25
91-TRE-HAM,"(0.08870967741935484, 'Regular')","(0.13709677419354838, 'Weekday')","(0.20161290322580644, 'Baseline')",12,Baseline,0.06451612903225806
91-TRE-JAX,"(0.056910569105691054, 'Regular')","(0.08130081300813008, 'Weekday')","(0.17886178861788618, 'Baseline')",17,Baseline,0.0975609756097561
91-TRE-KIS,"(0.06666666666666667, 'Weekday')","(0.09166666666666666, 'Regular')","(0.375, 'Baseline')",22,Baseline,0.2833333333333333
91-TRE-LAK,"(0.041666666666666664, 'Regular')","(0.058333333333333334, 'Weekday')","(0.2833333333333333, 'Baseline')",23,Baseline,0.22499999999999998
91-TRE-LKL,"(0.041666666666666664, 'Regular')","(0.058333333333333334, 'Weekday')","(0.16666666666666666, 'Baseline')",25,Baseline,0.10833333333333332
91-TRE-PAK,"(0.08333333333333333, 'Regular')","(0.11666666666666667, 'Weekday')","(0.23333333333333334, 'Baseline')",18,Baseline,0.11666666666666667
91-TRE-PTB,"(0.08870967741935484, 'Weekday')","(0.12096774193548387, 'Regular')","(0.3225806451612903, 'Baseline')",7,Baseline,0.20161290322580644
91-TRE-RMT,"(0.0975609756097561, 'Regular')","(0.12195121951219512, 'Weekday')","(0.25203252032520324, 'Baseline')",8,Baseline,0.13008130081300812
91-TRE-RVR,"(0.08943089430894309, 'Regular')","(0.10569105691056911, 'Weekday')","(0.34146341463414637, 'Baseline')",6,Baseline,0.23577235772357724
91-TRE-SAV,"(0.0967741935483871, 'Regular')","(0.0967741935483871, 'Weekday')","(0.1693548387096774, 'Baseline')",16,Baseline,0.07258064516129031
91-TRE-SBG,"(0.04201680672268908, 'Regular')","(0.06722689075630252, 'Weekday')","(0.15966386554621848, 'Baseline')",27,Baseline,0.09243697478991596
91-TRE-SOP,"(0.056451612903225805, 'Regular')","(0.08870967741935484, 'Weekday')","(0.5080645161290323, 'Baseline')",11,Baseline,0.4193548387096774
91-TRE-TPA,"(0.025, 'Regular')","(0.058333333333333334, 'Weekday')","(0.19166666666666668, 'Baseline')",24,Baseline,0.13333333333333336
91-TRE-WPK,"(0.06666666666666667, 'Weekday')","(0.09166666666666666, 'Regular')","(0.3, 'Baseline')",20,Baseline,0.20833333333333331
91-TRE-WTH,"(0.03333333333333333, 'Regular')","(0.05, 'Weekday')","(0.14166666666666666, 'Baseline')",26,Baseline,0.09166666666666666
91-WAS-CLB,"(0.07258064516129033, 'Regular')","(0.0967741935483871, 'Weekday')","(0.1774193548387097, 'Baseline')",10,Baseline,0.08064516129032259
91-WAS-CYN,"(0.08064516129032258, 'Regular')","(0.08870967741935484, 'Weekday')","(0.25, 'Baseline')",6,Baseline,0.16129032258064516
91-WAS-HAM,"(0.08870967741935484, 'Regular')","(0.1693548387096774, 'Weekday')","(0.3951612903225806, 'Baseline')",8,Baseline,0.22580645161290322
91-WAS-ORL,"(0.075, 'Weekday')","(0.08333333333333333, 'Regular')","(0.19166666666666668, 'Baseline')",17,Baseline,0.10833333333333335
91-WAS-RGH,"(0.03225806451612903, 'Regular')","(0.10483870967741936, 'Weekday')","(0.20967741935483872, 'Baseline')",5,Baseline,0.10483870967741936
91-WAS-RVR,"(0.0967741935483871, 'Regular')","(0.11290322580645161, 'Weekday')","(0.3225806451612903, 'Baseline')",2,Baseline,0.2096774193548387
91-WAS-SAV,"(0.08870967741935484, 'Weekday')","(0.12096774193548387, 'Regular')","(0.1774193548387097, 'Baseline')",12,Baseline,0.05645161290322581
91-WAS-SOP,"(0.04838709677419355, 'Regular')","(0.12096774193548387, 'Weekday')","(0.20161290322580644, 'Baseline')",7,Baseline,0.08064516129032256
91-WAS-TPA,"(0.041666666666666664, 'Regular')","(0.08333333333333333, 'Weekday')","(0.225, 'Baseline')",20,Baseline,0.14166666666666666
91-WIL-ALX,"(0.3870967741935484, 'Weekday')","(0.4112903225806452, 'Regular')","(0.5887096774193549, 'Baseline')",3,Baseline,0.1774193548387097
91-WIL-CAM,"(0.056451612903225805, 'Regular')","(0.16129032258064516, 'Weekday')","(0.3467741935483871, 'Baseline')",11,Baseline,0.18548387096774197
91-WIL-CLB,"(0.056451612903225805, 'Regular')","(0.1532258064516129, 'Weekday')","(0.3467741935483871, 'Baseline')",12,Baseline,0.19354838709677422
91-WIL-CYN,"(0.056451612903225805, 'Regular')","(0.11290322580645161, 'Weekday')","(0.43548387096774194, 'Baseline')",8,Baseline,0.3225806451612903
91-WIL-DFB,"(0.04201680672268908, 'Regular')","(0.058823529411764705, 'Weekday')","(0.1092436974789916, 'Baseline')",29,Baseline,0.05042016806722689
91-WIL-DLD,"(0.08333333333333333, 'Weekday')","(0.10833333333333334, 'Regular')","(0.26666666666666666, 'Baseline')",17,Baseline,0.15833333333333333
91-WIL-DNK,"(0.07258064516129033, 'Regular')","(0.16129032258064516, 'Weekday')","(0.29838709677419356, 'Baseline')",13,Baseline,0.1370967741935484
91-WIL-HOL,"(0.025423728813559324, 'Weekday')","(0.03389830508474576, 'Regular')","(0.1016949152542373, 'Baseline')",31,Baseline,0.06779661016949154
91-WIL-JAX,"(0.07317073170731707, 'Weekday')","(0.0975609756097561, 'Regular')","(0.18699186991869918, 'Baseline')",15,Baseline,0.08943089430894308
91-WIL-KIS,"(0.075, 'Weekday')","(0.09166666666666666, 'Regular')","(0.3416666666666667, 'Baseline')",20,Baseline,0.25
91-WIL-LAK,"(0.03333333333333333, 'Regular')","(0.06666666666666667, 'Weekday')","(0.25, 'Baseline')",21,Baseline,0.18333333333333335
91-WIL-LKL,"(0.041666666666666664, 'Regular')","(0.075, 'Weekday')","(0.15, 'Baseline')",23,Baseline,0.075
91-WIL-PAK,"(0.1, 'Regular')","(0.13333333333333333, 'Weekday')","(0.24166666666666667, 'Baseline')",16,Baseline,0.10833333333333334
91-WIL-PTB,"(0.08870967741935484, 'Regular')","(0.11290322580645161, 'Weekday')","(0.3387096774193548, 'Baseline')",5,Baseline,0.2258064516129032
91-WIL-RMT,"(0.08130081300813008, 'Weekday')","(0.11382113821138211, 'Regular')","(0.21951219512195122, 'Baseline')",6,Baseline,0.10569105691056911
91-WIL-RVR,"(0.10483870967741936, 'Regular')","(0.10483870967741936, 'Weekday')","(0.29838709677419356, 'Baseline')",4,Baseline,0.1935483870967742
91-WIL-SOP,"(0.06451612903225806, 'Regular')","(0.11290322580645161, 'Weekday')","(0.4112903225806452, 'Baseline')",9,Baseline,0.29838709677419356
91-WIL-TPA,"(0.041666666666666664, 'Regular')","(0.08333333333333333, 'Weekday')","(0.14166666666666666, 'Baseline')",22,Baseline,0.058333333333333334
91-WIL-WPK,"(0.075, 'Weekday')","(0.10833333333333334, 'Regular')","(0.3, 'Baseline')",18,Baseline,0.19166666666666665
91-WIL-WTH,"(0.041666666666666664, 'Regular')","(0.08333333333333333, 'Weekday')","(0.14166666666666666, 'Baseline')",24,Baseline,0.058333333333333334
91-WPB-DLB,"(0.5338983050847458, 'Baseline')","(0.8813559322033898, 'Weekday')","(0.940677966101695, 'Regular')",1,Regular,0.05932203389830515
91-WPK-HOL,"(0.07627118644067797, 'Baseline')","(0.13559322033898305, 'Weekday')","(0.19491525423728814, 'Regular')",13,Regular,0.05932203389830509
91-WPK-LKL,"(0.2, 'Weekday')","(0.25833333333333336, 'Regular')","(0.31666666666666665, 'Baseline')",5,Baseline,0.05833333333333329
91-WTH-MIA,"(0.008333333333333333, 'Baseline')","(0.18333333333333332, 'Weekday')","(0.26666666666666666, 'Regular')",8,Regular,0.08333333333333334
91-WTH-OKE,"(0.3865546218487395, 'Weekday')","(0.453781512605042, 'Regular')","(0.5966386554621849, 'Baseline')",2,Baseline,0.14285714285714285
91-WTH-WPB,"(0.058333333333333334, 'Baseline')","(0.25, 'Weekday')","(0.325, 'Regular')",3,Regular,0.07500000000000001
92-ALX-TRE,"(0.061946902654867256, 'Baseline')","(0.17699115044247787, 'Weekday')","(0.25663716814159293, 'Regular')",5,Regular,0.07964601769911506
92-ALX-WAS,"(0.05084745762711865, 'Baseline')","(0.6610169491525424, 'Weekday')","(0.711864406779661, 'Regular')",1,Regular,0.05084745762711862
92-ALX-WIL,"(0.061946902654867256, 'Baseline')","(0.22123893805309736, 'Weekday')","(0.2920353982300885, 'Regular')",3,Regular,0.07079646017699115
92-BAL-NYP,"(0.026785714285714284, 'Baseline')","(0.2857142857142857, 'Regular')","(0.39285714285714285, 'Weekday')",5,Weekday,0.10714285714285715
92-BAL-WIL,"(0.8230088495575221, 'Regular')","(0.8230088495575221, 'Weekday')","(0.911504424778761, 'Baseline')",1,Baseline,0.08849557522123896
92-CAM-ALX,"(0.11382113821138211, 'Baseline')","(0.12195121951219512, 'Weekday')","(0.2032520325203252, 'Regular')",8,Regular,0.08130081300813008
92-CAM-PTB,"(0.12195121951219512, 'Regular')","(0.17073170731707318, 'Weekday')","(0.24390243902439024, 'Baseline')",6,Baseline,0.07317073170731705
92-CAM-WAS,"(0.11016949152542373, 'Weekday')","(0.11864406779661017, 'Baseline')","(0.17796610169491525, 'Regular')",9,Regular,0.05932203389830508
92-CLB-PTB,"(0.11382113821138211, 'Regular')","(0.18699186991869918, 'Weekday')","(0.2682926829268293, 'Baseline')",7,Baseline,0.08130081300813011
92-CLB-SOP,"(0.3524590163934426, 'Baseline')","(0.36065573770491804, 'Regular')","(0.4180327868852459, 'Weekday')",3,Weekday,0.05737704918032788
92-CYN-PTB,"(0.17886178861788618, 'Weekday')","(0.18699186991869918, 'Baseline')","(0.24390243902439024, 'Regular')",3,Regular,0.05691056910569106
92-CYN-RMT,"(0.1951219512195122, 'Regular')","(0.1951219512195122, 'Baseline')","(0.3170731707317073, 'Weekday')",2,Weekday,0.12195121951219512
92-DFB-CAM,"(0.075, 'Regular')","(0.10833333333333334, 'Weekday')","(0.18333333333333332, 'Baseline')",18,Baseline,0.07499999999999998
92-DFB-CLB,"(0.08264462809917356, 'Weekday')","(0.09090909090909091, 'Regular')","(0.19834710743801653, 'Baseline')",17,Baseline,0.10743801652892562
92-DFB-CYN,"(0.05737704918032787, 'Weekday')","(0.06557377049180328, 'Regular')","(0.12295081967213115, 'Baseline')",21,Baseline,0.05737704918032786
92-DFB-DLD,"(0.13114754098360656, 'Regular')","(0.1557377049180328, 'Weekday')","(0.3770491803278688, 'Baseline')",12,Baseline,0.22131147540983603
92-DFB-DNK,"(0.07377049180327869, 'Regular')","(0.07377049180327869, 'Weekday')","(0.13114754098360656, 'Baseline')",16,Baseline,0.05737704918032788
92-DFB-HAM,"(0.05737704918032787, 'Weekday')","(0.07377049180327869, 'Regular')","(0.14754098360655737, 'Baseline')",19,Baseline,0.07377049180327869
92-DFB-KIS,"(0.09016393442622951, 'Weekday')","(0.12295081967213115, 'Regular')","(0.27049180327868855, 'Baseline')",9,Baseline,0.1475409836065574
92-DFB-LAK,"(0.12295081967213115, 'Weekday')","(0.13114754098360656, 'Regular')","(0.3524590163934426, 'Baseline')",8,Baseline,0.22131147540983606
92-DFB-NWK,"(0.03278688524590164, 'Weekday')","(0.04918032786885246, 'Regular')","(0.10655737704918032, 'Baseline')",32,Baseline,0.05737704918032786
92-DFB-NYP,"(0.04132231404958678, 'Regular')","(0.049586776859504134, 'Weekday')","(0.10743801652892562, 'Baseline')",33,Baseline,0.05785123966942149
92-DFB-ORL,"(0.10655737704918032, 'Weekday')","(0.13114754098360656, 'Regular')","(0.22950819672131148, 'Baseline')",10,Baseline,0.09836065573770492
92-DFB-PAK,"(0.14049586776859505, 'Regular')","(0.1652892561983471, 'Weekday')","(0.33884297520661155, 'Baseline')",13,Baseline,0.17355371900826444
92-DFB-PHL,"(0.04424778761061947, 'Regular')","(0.05309734513274336, 'Weekday')","(0.10619469026548672, 'Baseline')",30,Baseline,0.05309734513274336
92-DFB-PTB,"(0.05737704918032787, 'Weekday')","(0.06557377049180328, 'Regular')","(0.1721311475409836, 'Baseline')",24,Baseline,0.10655737704918032
92-DFB-RMT,"(0.05737704918032787, 'Weekday')","(0.06557377049180328, 'Regular')","(0.22950819672131148, 'Baseline')",23,Baseline,0.1639344262295082
92-DFB-RVR,"(0.040983606557377046, 'Regular')","(0.040983606557377046, 'Weekday')","(0.11475409836065574, 'Baseline')",25,Baseline,0.07377049180327869
92-DFB-SAV,"(0.08196721311475409, 'Regular')","(0.10655737704918032, 'Weekday')","(0.3114754098360656, 'Baseline')",15,Baseline,0.20491803278688525
92-DFB-SOP,"(0.06611570247933884, 'Regular')","(0.09090909090909091, 'Weekday')","(0.15702479338842976, 'Baseline')",20,Baseline,0.06611570247933884
92-DFB-WIL,"(0.04424778761061947, 'Regular')","(0.061946902654867256, 'Weekday')","(0.11504424778761062, 'Baseline')",29,Baseline,0.05309734513274336
92-DFB-WPK,"(0.09836065573770492, 'Regular')","(0.16393442622950818, 'Weekday')","(0.4180327868852459, 'Baseline')",11,Baseline,0.25409836065573776
92-DLB-CAM,"(0.041666666666666664, 'Regular')","(0.10833333333333334, 'Weekday')","(0.2, 'Baseline')",17,Baseline,0.09166666666666667
92-DLB-CLB,"(0.0743801652892562, 'Weekday')","(0.08264462809917356, 'Regular')","(0.21487603305785125, 'Baseline')",16,Baseline,0.1322314049586777
92-DLB-DLD,"(0.12295081967213115, 'Regular')","(0.16393442622950818, 'Weekday')","(0.4098360655737705, 'Baseline')",11,Baseline,0.24590163934426232
92-DLB-DNK,"(0.05737704918032787, 'Regular')","(0.07377049180327869, 'Weekday')","(0.13114754098360656, 'Baseline')",15,Baseline,0.05737704918032788
92-DLB-KIS,"(0.10655737704918032, 'Weekday')","(0.13114754098360656, 'Regular')","(0.319672131147541, 'Baseline')",8,Baseline,0.18852459016393444
92-DLB-LAK,"(0.13114754098360656, 'Regular')","(0.13114754098360656, 'Weekday')","(0.36885245901639346, 'Baseline')",7,Baseline,0.2377049180327869
92-DLB-NWK,"(0.040983606557377046, 'Regular')","(0.05737704918032787, 'Weekday')","(0.11475409836065574, 'Baseline')",31,Baseline,0.05737704918032787
92-DLB-NYP,"(0.04132231404958678, 'Regular')","(0.06611570247933884, 'Weekday')","(0.14049586776859505, 'Baseline')",32,Baseline,0.0743801652892562
92-DLB-ORL,"(0.11475409836065574, 'Weekday')","(0.13114754098360656, 'Regular')","(0.27049180327868855, 'Baseline')",9,Baseline,0.13934426229508198
92-DLB-PAK,"(0.12396694214876033, 'Weekday')","(0.1322314049586777, 'Regular')","(0.4049586776859504, 'Baseline')",12,Baseline,0.2727272727272727
92-DLB-PTB,"(0.04918032786885246, 'Weekday')","(0.05737704918032787, 'Regular')","(0.12295081967213115, 'Baseline')",23,Baseline,0.06557377049180327
92-DLB-RMT,"(0.05737704918032787, 'Regular')","(0.07377049180327869, 'Weekday')","(0.20491803278688525, 'Baseline')",22,Baseline,0.13114754098360656
92-DLB-RVR,"(0.04918032786885246, 'Regular')","(0.04918032786885246, 'Weekday')","(0.13114754098360656, 'Baseline')",24,Baseline,0.0819672131147541
92-DLB-SAV,"(0.07377049180327869, 'Regular')","(0.10655737704918032, 'Weekday')","(0.28688524590163933, 'Baseline')",14,Baseline,0.180327868852459
92-DLB-SOP,"(0.0743801652892562, 'Regular')","(0.10743801652892562, 'Weekday')","(0.1652892561983471, 'Baseline')",19,Baseline,0.05785123966942149
92-DLB-TRE,"(0.04424778761061947, 'Regular')","(0.04424778761061947, 'Weekday')","(0.09734513274336283, 'Baseline')",30,Baseline,0.05309734513274336
92-DLB-WIL,"(0.04424778761061947, 'Regular')","(0.061946902654867256, 'Weekday')","(0.11504424778761062, 'Baseline')",28,Baseline,0.05309734513274336
92-DLB-WPK,"(0.09836065573770492, 'Regular')","(0.1721311475409836, 'Weekday')","(0.4344262295081967, 'Baseline')",10,Baseline,0.2622950819672131
92-DLD-ALX,"(0.040983606557377046, 'Weekday')","(0.06557377049180328, 'Regular')","(0.12295081967213115, 'Baseline')",14,Baseline,0.05737704918032786
92-DLD-BAL,"(0.017857142857142856, 'Weekday')","(0.05357142857142857, 'Regular')","(0.10714285714285714, 'Baseline')",16,Baseline,0.05357142857142857
92-DLD-CAM,"(0.11666666666666667, 'Regular')","(0.11666666666666667, 'Weekday')","(0.225, 'Baseline')",6,Baseline,0.10833333333333334
92-DLD-CLB,"(0.0743801652892562, 'Regular')","(0.1322314049586777, 'Weekday')","(0.2727272727272727, 'Baseline')",5,Baseline,0.14049586776859502
92-DLD-DNK,"(0.040983606557377046, 'Regular')","(0.14754098360655737, 'Weekday')","(0.21311475409836064, 'Baseline')",4,Baseline,0.06557377049180327
92-DLD-JAX,"(0.075, 'Baseline')","(0.26666666666666666, 'Regular')","(0.375, 'Weekday')",2,Weekday,0.10833333333333334
92-DLD-PTB,"(0.04918032786885246, 'Regular')","(0.05737704918032787, 'Weekday')","(0.16393442622950818, 'Baseline')",12,Baseline,0.10655737704918031
92-DLD-RMT,"(0.05737704918032787, 'Weekday')","(0.06557377049180328, 'Regular')","(0.19672131147540983, 'Baseline')",11,Baseline,0.13114754098360654
92-DLD-SAV,"(0.05737704918032787, 'Regular')","(0.14754098360655737, 'Weekday')","(0.38524590163934425, 'Baseline')",3,Baseline,0.23770491803278687
92-DLD-SOP,"(0.049586776859504134, 'Regular')","(0.08264462809917356, 'Weekday')","(0.18181818181818182, 'Baseline')",8,Baseline,0.09917355371900827
92-DNK-CAM,"(0.2682926829268293, 'Baseline')","(0.35772357723577236, 'Regular')","(0.4146341463414634, 'Weekday')",2,Weekday,0.05691056910569103
92-DNK-CLB,"(0.17886178861788618, 'Baseline')","(0.4715447154471545, 'Regular')","(0.5772357723577236, 'Weekday')",1,Weekday,0.10569105691056913
92-FTL-CAM,"(0.06666666666666667, 'Regular')","(0.09166666666666666, 'Weekday')","(0.19166666666666668, 'Baseline')",19,Baseline,0.10000000000000002
92-FTL-CLB,"(0.0743801652892562, 'Regular')","(0.11570247933884298, 'Weekday')","(0.2231404958677686, 'Baseline')",18,Baseline,0.10743801652892562
92-FTL-DLD,"(0.14754098360655737, 'Regular')","(0.16393442622950818, 'Weekday')","(0.39344262295081966, 'Baseline')",13,Baseline,0.22950819672131148
92-FTL-KIS,"(0.14754098360655737, 'Regular')","(0.1557377049180328, 'Weekday')","(0.28688524590163933, 'Baseline')",10,Baseline,0.13114754098360654
92-FTL-LAK,"(0.12295081967213115, 'Regular')","(0.12295081967213115, 'Weekday')","(0.3442622950819672, 'Baseline')",9,Baseline,0.22131147540983606
92-FTL-NYP,"(0.024793388429752067, 'Weekday')","(0.04132231404958678, 'Regular')","(0.1322314049586777, 'Baseline')",34,Baseline,0.09090909090909091
92-FTL-ORL,"(0.14754098360655737, 'Weekday')","(0.1557377049180328, 'Regular')","(0.23770491803278687, 'Baseline')",11,Baseline,0.08196721311475408
92-FTL-PAK,"(0.12396694214876033, 'Weekday')","(0.14049586776859505, 'Regular')","(0.371900826446281, 'Baseline')",14,Baseline,0.23140495867768593
92-FTL-RMT,"(0.04918032786885246, 'Regular')","(0.07377049180327869, 'Weekday')","(0.20491803278688525, 'Baseline')",24,Baseline,0.13114754098360656
